"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away"
"072f959e31211e7c805451ce92a5f4e5_20251011","BetOnline.ag","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","BetRivers","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","BetUS","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","Bovada","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","Caesars","Indiana Pacers","Oklahoma City Thunder",240,-305,0.294117647058824,0.753086419753086,1.04720406681191,0.280859916782247,0.719140083217753
"072f959e31211e7c805451ce92a5f4e5_20251011","DraftKings","Indiana Pacers","Oklahoma City Thunder",275,-345,0.266666666666667,0.775280898876405,1.04194756554307,0.255930984902948,0.744069015097052
"072f959e31211e7c805451ce92a5f4e5_20251011","FanDuel","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","Fanatics","Indiana Pacers","Oklahoma City Thunder",240,-300,0.294117647058824,0.75,1.04411764705882,0.28169014084507,0.71830985915493
"072f959e31211e7c805451ce92a5f4e5_20251011","LowVig.ag","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251011","MyBookie.ag","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
"072f959e31211e7c805451ce92a5f4e5_20251023","BetMGM","Indiana Pacers","Oklahoma City Thunder",240,-325,0.294117647058824,0.764705882352941,1.05882352941176,0.277777777777778,0.722222222222222
"072f959e31211e7c805451ce92a5f4e5_20251023","BetOnline.ag","Indiana Pacers","Oklahoma City Thunder",245,-300,0.289855072463768,0.75,1.03985507246377,0.278745644599303,0.721254355400697
"072f959e31211e7c805451ce92a5f4e5_20251023","BetRivers","Indiana Pacers","Oklahoma City Thunder",230,-345,0.303030303030303,0.775280898876405,1.07831120190671,0.281023050205242,0.718976949794758
"072f959e31211e7c805451ce92a5f4e5_20251023","BetUS","Indiana Pacers","Oklahoma City Thunder",250,-300,0.285714285714286,0.75,1.03571428571429,0.275862068965517,0.724137931034483
