"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away","home_score","away_score","home_win","brier","logloss"
"00eb7e982d3c341cdc68795c73d901e1","BetOnline.ag","Los Angeles Lakers","Minnesota Timberwolves",105,-125,0.48780487804878,0.555555555555556,1.04336043360434,0.467532467532468,0.532467532467533,128,110,1,0.283521673132063,0.760286483397574
"00eb7e982d3c341cdc68795c73d901e1","BetRivers","Los Angeles Lakers","Minnesota Timberwolves",107,-148,0.483091787439614,0.596774193548387,1.079865980988,0.447362724583303,0.552637275416697,128,110,1,0.30540795817999,0.80438554903562
"00eb7e982d3c341cdc68795c73d901e1","BetUS","Los Angeles Lakers","Minnesota Timberwolves",110,-130,0.476190476190476,0.565217391304348,1.04140786749482,0.457256461232604,0.542743538767396,128,110,1,0.294570548873755,0.782510861176544
"00eb7e982d3c341cdc68795c73d901e1","Bovada","Los Angeles Lakers","Minnesota Timberwolves",130,-170,0.434782608695652,0.62962962962963,1.06441223832528,0.408472012102874,0.591527987897126,128,110,1,0.349905360465622,0.895331880853312
"00eb7e982d3c341cdc68795c73d901e1","Caesars","Los Angeles Lakers","Minnesota Timberwolves",145,-180,0.408163265306122,0.642857142857143,1.05102040816327,0.388349514563107,0.611650485436893,128,110,1,0.374116316335187,0.945849534115699
"00eb7e982d3c341cdc68795c73d901e1","DraftKings","Los Angeles Lakers","Minnesota Timberwolves",124,-160,0.446428571428571,0.615384615384615,1.06181318681319,0.420439844760673,0.579560155239327,128,110,1,0.335889973541033,0.866453866257685
"00eb7e982d3c341cdc68795c73d901e1","FanDuel","Los Angeles Lakers","Minnesota Timberwolves",108,-126,0.480769230769231,0.557522123893805,1.03829135466304,0.463038846090805,0.536961153909195,128,110,1,0.288327280807494,0.769944327571311
"00eb7e982d3c341cdc68795c73d901e1","Fanatics","Los Angeles Lakers","Minnesota Timberwolves",120,-160,0.454545454545455,0.615384615384615,1.06993006993007,0.424836601307189,0.57516339869281,128,110,1,0.330812935195865,0.856050651496798
"00eb7e982d3c341cdc68795c73d901e1","LowVig.ag","Los Angeles Lakers","Minnesota Timberwolves",107,-123,0.483091787439614,0.551569506726457,1.03466129416607,0.466908146814346,0.533091853185654,128,110,1,0.284186923932914,0.761622728422527
"00eb7e982d3c341cdc68795c73d901e1","MyBookie.ag","Los Angeles Lakers","Minnesota Timberwolves",NA,NA,NA,NA,NA,NA,NA,128,110,1,NA,NA
"0150cdf67f18ee09b2207c17bd502b3d","BetMGM","Phoenix Suns","Memphis Grizzlies",135,-175,0.425531914893617,0.636363636363636,1.06189555125725,0.400728597449909,0.599271402550091,113,114,0,0.160583408814171,0.512040690744159
